airbnb_listing_id,occ,rev_window,adr,nights,number_of_bedrooms,number_of_guests,listing_type,number_of_reviews,star_rating,is_professional,cleaning_fee,picture_count,min_nights,number_of_bathrooms,is_guest_favorite,can_instant_book,suburb,micro_zone,dist_beach_km,comp_300m,comp_1km,rev_annual_gross,occ_paid,bed_bucket,am_crib,am_workspace,am_pool,am_grill,am_gym,am_elevator,am_beach,am_seaview,am_spa,am_parking,am_dishwasher,tx_family,tx_couple,tx_group,tx_biz,tx_long,tx_luxury,tx_seafront,pets_ok,guests,bedrooms,beds,baths,beds_per_bed,guests_per_bed,cleaning_fee_c,price_wd,price_we,weekend_price_premium,occ_wd,occ_we,weekend_occ_lift,occ_high,occ_low,season_concentration,segment
1058777213156843238,0.9827122020863206,51619.564864804874,499.7297859795748,105,1,4,apartamento,24,5.0,True,212.0,37,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.3630913841708426,394,1773,103359.60633405154,0.8844409818776886,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,2,1.0,2.0,4.0,212.0,360.0,360.0,0.0,0.962962962962963,1.0,0.03703703703703698,0.9642857142857143,0.5405405405405406,0.42374517374517373,Casais e escapadas curtas
1060712994513047104,0.6839898811871501,32913.463565929116,448.6291449384083,105,2,5,apartamento,10,4.900000095367432,False,250.0,20,0,2.0,False,True,Morretes,Morretes,0.377025987377355,155,693,65903.74494969973,0.6155908930684351,2,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,5,2,3,2.0,1.5,2.5,250.0,420.0,433.0,0.030952380952380842,0.5555555555555556,0.6666666666666667,0.11111111111111116,0.3928571428571429,0.18918918918918914,0.20366795366795376,Famílias
1062221285605590578,0.5867219702968943,38950.10909378017,614.3561059347131,105,3,8,apartamento,1,5.0,False,0.0,14,0,3.0,False,False,Centro,Centro,0.5359901487714748,71,723,77991.12513143999,0.5280497732672049,3,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,3,4,3.0,1.3333333333333333,2.6666666666666665,0.0,500.0,500.0,0.0,0.7777777777777778,0.875,0.09722222222222221,0.8214285714285714,0.0,0.8214285714285714,Grupos e amigos
1062615116593634676,0.8417660224962298,43051.85748776271,482.16549770314055,105,1,4,apartamento,11,5.0,False,180.0,22,0,1.0,True,True,Meia Praia,Meia Praia (inland),0.3642136668467927,393,1770,86204.1951252249,0.7575894202466068,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,4,1,1,1.0,1.0,4.0,180.0,400.0,400.0,0.0,0.8518518518518519,1.0,0.14814814814814814,0.8214285714285714,0.0,0.8214285714285714,Casais e escapadas curtas
1063807278503566143,0.8108049645252923,44826.16534092177,520.1139160814018,105,2,6,apartamento,5,5.0,False,280.0,28,0,2.0,True,False,Centro,Centro,0.0650744289136756,151,736,89756.9519471441,0.729724468072763,2,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,6,2,3,2.0,1.5,3.0,280.0,480.0,493.0,0.027083333333333348,0.962962962962963,1.0,0.03703703703703698,0.8928571428571429,0.08108108108108103,0.8117760617760619,Famílias
1066545050089987954,0.6955236044456874,36497.59682848793,489.6492734246154,105,2,6,apartamento,5,5.0,False,200.0,18,0,1.0,True,True,Meia Praia,Meia Praia (inland),0.3860031625998638,393,2002,73080.37660161512,0.6259712440011187,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,6,2,3,1.0,1.5,3.0,200.0,400.0,400.0,0.0,0.7407407407407407,1.0,0.2592592592592593,0.7142857142857143,0.0,0.7142857142857143,Famílias
1067320906990424780,0.8238987955055945,56960.72976477962,650.9878071781442,105,3,6,apartamento,8,4.630000114440918,True,489.0,34,0,2.0,False,True,Centro,Centro,0.2934468996318654,160,703,114054.40205487034,0.7415089159550351,3,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,6,3,4,2.0,1.3333333333333333,2.0,489.0,523.0,575.0,0.0994263862332696,1.0,1.0,0.0,,0.0,,Famílias
1070343877574441166,0.990428689801416,35423.026117687434,340.42158999526555,105,2,5,apartamento,12,5.0,False,150.0,29,0,2.0,True,False,Morretes,Morretes,0.5072198888013619,146,714,70928.72720400138,0.8913858208212745,2,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,5,2,2,2.0,1.0,2.5,150.0,300.0,300.0,0.0,0.7407407407407407,0.8333333333333334,0.09259259259259267,0.7857142857142857,0.6216216216216216,0.1640926640926641,Famílias
1074829679064875721,0.990848593981598,84708.12268012998,813.7362612661922,105,3,8,apartamento,10,5.0,False,0.0,22,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.5111312519362451,323,1758,169613.9484407851,0.8917637345834382,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8,3,4,3.0,1.3333333333333333,2.6666666666666665,0.0,749.0,749.0,0.0,1.0,1.0,0.0,,0.8378378378378378,,Grupos e amigos
1075444278753674442,0.8688620253188852,58623.09711317038,637.2332349697894,105,2,6,apartamento,5,4.800000190734863,False,250.0,10,0,1.0,False,False,Meia Praia,Meia Praia (beach band),0.132601121739984,348,1814,117383.01660561796,0.7819758227869967,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,6,2,4,1.0,2.0,3.0,250.0,650.0,650.0,0.0,1.0,1.0,0.0,0.9642857142857143,0.3513513513513513,0.612934362934363,Famílias
1075503699104403085,0.6262024196781107,70248.43216207025,1041.348198369755,105,4,12,apartamento,1,5.0,False,250.0,26,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.0710291618816272,273,1579,140660.81945619968,0.5635821777102997,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,12,4,4,3.0,1.0,3.0,250.0,800.0,800.0,0.0,1.0,1.0,0.0,,0.0,,Grupos e amigos
1077396104359577731,0.9793464531949592,71102.42889747511,690.5650404065835,105,3,6,apartamento,9,4.78000020980835,False,30.0,40,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.056733806157711,235,1616,142370.80609814817,0.8814118078754634,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,6,3,3,2.0,1.0,2.0,30.0,600.0,600.0,0.0,1.0,1.0,0.0,,0.5405405405405406,,Famílias
1081972140987250431,0.8038702821231064,59266.86665213403,693.2703270262255,105,2,4,apartamento,9,4.559999942779541,True,400.0,23,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.0840911701540567,150,589,118672.05819849863,0.7234832539107958,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,2,2,2.0,1.0,2.0,400.0,575.0,627.0,0.09043478260869575,0.9259259259259259,0.8333333333333334,-0.09259259259259256,0.8571428571428572,0.0,0.8571428571428572,Casais e escapadas curtas
1082133757143221839,0.9938102715140498,110813.39357524057,1061.534316780033,105,3,6,apartamento,19,5.0,False,300.0,20,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0001527495459484,233,1216,221885.4181834931,0.8944292443626448,3,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,6,3,0,2.0,0.0,2.0,300.0,1200.0,1200.0,0.0,0.8888888888888888,0.8333333333333334,-0.05555555555555547,0.75,,,Famílias
1082746592587689161,0.8735482489270454,51745.43811719165,559.6288857135011,105,3,6,apartamento,10,5.0,True,300.0,24,0,2.0,True,True,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.2355093589161032,92,422,103611.64661855913,0.7861934240343409,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,3,3,2.0,1.0,2.0,300.0,390.0,390.0,0.0,0.5555555555555556,0.5,-0.05555555555555558,0.7857142857142857,0.6216216216216216,0.1640926640926641,Famílias
1083196219974177016,0.7350288306342397,27925.03500047649,355.5223330797092,105,2,4,apartamento,1,5.0,False,200.0,21,0,1.0,False,False,Casa Branca,Casa Branca,0.7365419155155117,83,520,55915.24516088676,0.6615259475708157,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,4,2,3,1.0,1.5,2.0,200.0,315.0,332.5,0.05555555555555558,1.0,1.0,0.0,0.8571428571428572,0.3783783783783784,0.4787644787644788,Casais e escapadas curtas
1083301106167776779,0.9652218076314296,57801.4309954479,569.0957491139891,105,3,8,apartamento,16,5.0,False,250.0,21,0,2.0,True,False,Morretes,Morretes,0.3067118892498053,224,974,115737.7666565288,0.8686996268682867,3,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,8,3,4,2.0,1.3333333333333333,2.6666666666666665,250.0,477.0,530.0,0.11111111111111116,1.0,1.0,0.0,,0.43243243243243246,,Grupos e amigos
1083424325445690046,0.7743681268615981,51763.57811521241,627.2844864589979,105,2,5,apartamento,5,5.0,False,250.0,19,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.7811580415389086,146,1613,103647.96895214016,0.6969313141754383,2,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,5,2,4,3.0,2.0,2.5,250.0,550.0,550.0,0.0,1.0,1.0,0.0,,0.3783783783783784,,Famílias
1083633025910461931,0.8573989745981954,29993.319033820782,330.13497570740174,105,0,4,apartamento,13,4.849999904632568,False,150.0,8,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.485249121883181,326,1621,60056.64046387637,0.7716590771383759,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,4,0,1,1.0,1.0,4.0,150.0,310.0,310.0,0.0,1.0,1.0,0.0,,0.3783783783783784,,Casais e escapadas curtas
1084601543056055517,0.6505206927497783,97199.64078780952,1389.5717447910652,105,4,12,apartamento,7,5.0,False,400.0,19,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.2614967705147959,436,1916,194626.1390221269,0.5854686234748004,4,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,12,4,8,3.0,2.0,3.0,400.0,1400.0,1350.0,-0.0357142857142857,1.0,1.0,0.0,,0.3513513513513513,,Alto padrão e frente-mar
1085437829031467755,0.924302016530542,70619.09988932314,724.1965804840977,105,2,6,apartamento,1,5.0,False,200.0,0,0,2.0,False,False,Centro,Centro,0.185616177298406,186,763,141403.02002433577,0.8318718148774877,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,2,2,2.0,1.0,3.0,200.0,600.0,595.83335,-0.006944416666666675,1.0,1.0,0.0,,0.10810810810810811,,Famílias
1086855144095843601,0.556246277378779,26484.11280947386,439.55467917082234,105,2,4,apartamento,14,4.929999828338623,True,175.0,38,0,1.0,True,False,Casa Branca,Casa Branca,0.7365419155155117,83,520,53030.037763069726,0.5006216496409011,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,3,1.0,1.5,2.0,175.0,490.0,490.0,0.0,1.0,1.0,0.0,0.6071428571428572,0.5405405405405406,0.06660231660231664,Casais e escapadas curtas
1088251024341369589,0.9954890330896524,58130.922760897825,555.9822482681553,105,2,5,apartamento,16,4.880000114440918,False,0.0,13,0,3.0,True,False,Morretes,Morretes,0.3067118892498053,224,974,116397.51919912409,0.895940129780687,2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,5,2,2,3.0,1.0,2.5,0.0,600.0,675.0,0.125,0.7777777777777778,0.75,-0.02777777777777779,0.6785714285714286,,,Famílias
1091408953130822622,0.8432922363453202,29175.438915316656,326.1966268314504,105,2,6,apartamento,13,5.0,False,0.0,0,0,1.0,True,True,Centro,Centro,0.4193616147371456,22,453,58418.971349492334,0.7589630127107883,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,3,1.0,1.5,3.0,0.0,280.0,280.0,0.0,0.5555555555555556,1.0,0.4444444444444444,0.7142857142857143,0.3513513513513513,0.362934362934363,Famílias
1100720037663116812,0.8270189212730101,94449.35995977136,1075.589952034273,105,3,6,apartamento,15,4.869999885559082,True,500.0,21,0,3.0,True,True,Centro,Centro,0.3890314292987615,129,723,189119.1583949436,0.7443170291457092,3,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,6,3,3,3.0,1.0,2.0,500.0,947.5,1089.0,0.14934036939313988,0.8888888888888888,0.8333333333333334,-0.05555555555555547,0.7142857142857143,0.32432432432432434,0.38996138996138996,Alto padrão e frente-mar
1100991386372756521,0.1385200910069574,13006.94947078079,835.0477682167708,105,2,8,apartamento,12,5.0,False,0.0,13,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.4972485235556136,172,1236,26044.256289797464,0.1246680819062617,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,8,2,0,2.0,0.0,4.0,0.0,800.0,800.0,0.0,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.3571428571428571,0.0,0.3571428571428571,Grupos e amigos
1111626053814730010,0.7648315909623116,59944.798116308,734.9921190401877,105,3,6,apartamento,8,4.75,True,500.0,28,0,2.0,False,True,Centro,Centro,0.1909433269364007,174,740,120029.50337344364,0.6883484318660804,3,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,6,3,4,2.0,1.3333333333333333,2.0,500.0,580.0,647.0,0.11551724137931041,0.962962962962963,0.8333333333333334,-0.12962962962962965,0.8928571428571429,0.0,0.8928571428571429,Famílias
1125970477826966385,0.7560595763635639,52577.16958966674,651.7323464127949,105,2,4,apartamento,10,4.599999904632568,True,400.0,14,0,2.0,False,True,Morretes,Morretes,0.3202136177471328,200,777,105277.05076901682,0.6804536187272076,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,2,2,2.0,1.0,2.0,400.0,575.0,627.0,0.09043478260869575,0.7777777777777778,1.0,0.2222222222222222,0.8928571428571429,0.0,0.8928571428571429,Casais e escapadas curtas
1131810056799937593,0.5510600317862993,46860.12400486809,784.7269803212504,105,3,6,apartamento,5,5.0,True,456.0,0,0,2.0,True,True,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.1630011405327666,69,426,93829.61639822635,0.4959540286076693,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,4,2.0,1.3333333333333333,2.0,456.0,674.75,680.0,0.0077806595035199155,0.962962962962963,1.0,0.03703703703703698,0.6785714285714286,0.0,0.6785714285714286,Famílias
1137698308528017474,0.884968075369316,67027.48489791235,716.0880705480433,105,3,6,apartamento,7,5.0,True,450.0,24,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.0539719391942479,298,1811,134211.40745286274,0.7964712678323844,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,4,2.0,1.3333333333333333,2.0,450.0,627.0,688.0,0.09728867623604476,1.0,1.0,0.0,,0.21621621621621623,,Famílias
1139831117529014384,0.5002148181084031,34872.909189645354,640.6856402358211,105,3,6,apartamento,11,5.0,False,220.0,14,0,2.0,True,False,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.1858317672880558,63,423,69827.20941188037,0.4501933362975627,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,4,2.0,1.3333333333333333,2.0,220.0,610.0,610.0,0.0,0.8888888888888888,1.0,0.11111111111111116,0.75,0.0,0.75,Famílias
1147824179020677628,0.918173544702088,49853.94665052481,514.4605937591472,105,1,4,apartamento,11,5.0,False,140.0,0,0,1.0,True,False,Centro,Centro,0.2553846324881674,242,694,99824.249070925,0.8263561902318793,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,1,2,1.0,2.0,4.0,140.0,440.0,605.0,0.375,1.0,1.0,0.0,0.8571428571428572,0.027027027027026973,0.8301158301158302,Casais e escapadas curtas
1153493820067017135,0.8577457708953795,40789.99352972613,448.80227820108433,105,2,4,apartamento,4,5.0,True,357.0,0,0,2.0,False,True,Centro,Centro,0.3092522100480985,164,738,81675.18817028175,0.7719711938058416,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,2,3,2.0,1.5,2.0,357.0,399.5,392.25,-0.01814768460575722,1.0,1.0,0.0,,0.0,,Casais e escapadas curtas
1153552657765472365,0.959092690835414,42508.51729847398,421.0389601022638,105,2,4,apartamento,5,5.0,True,324.0,0,0,2.0,True,True,Centro,Centro,0.309244798690474,163,738,85116.2466270646,0.8631834217518727,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,3,2.0,1.5,2.0,324.0,344.75,346.75,0.005801305293691161,1.0,1.0,0.0,,0.43243243243243246,,Casais e escapadas curtas
1161796266594364332,0.9879136238915982,51435.68312856228,495.48747650406295,105,1,2,apartamento,21,5.0,False,250.0,57,0,1.0,True,True,Centro,Centro,0.2363312651041539,236,710,102991.41369391917,0.8891222615024384,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,2,1,1,1.0,1.0,2.0,250.0,450.0,450.0,0.0,1.0,1.0,0.0,,0.32432432432432434,,Casais e escapadas curtas
1161927707286622818,0.9524049663409148,27505.931089918853,274.23871822514036,105,1,2,apartamento,27,5.0,False,250.0,36,0,1.0,True,True,Centro,Centro,0.2312813932736962,237,712,55076.059179335905,0.8571644697068233,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,2,1,1,1.0,1.0,2.0,250.0,239.0,250.0,0.046025104602510414,0.9259259259259259,0.9166666666666666,-0.0092592592592593,0.9285714285714286,0.2702702702702703,0.6583011583011583,Casais e escapadas curtas
1171049670344322120,0.7450642463905724,58299.91587934128,732.7624543377693,105,3,8,apartamento,17,4.820000171661377,False,400.0,113,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.3613665550640903,367,1558,116735.89985462216,0.6705578217515152,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,8,3,3,3.0,1.0,2.6666666666666665,400.0,599.0,669.0,0.11686143572621033,1.0,1.0,0.0,,0.0,,Grupos e amigos
1173260792743932663,0.9428508979705444,101427.2306301672,1020.8765477220438,105,3,7,apartamento,2,5.0,True,270.0,33,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.0426333999948996,94,504,203091.1856181677,0.8485658081734899,3,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,7,3,4,2.0,1.3333333333333333,2.3333333333333335,270.0,1109.0,1108.75,-0.00022542831379623873,0.7777777777777778,0.75,-0.02777777777777779,0.6785714285714286,,,Famílias
1174263938200349649,0.2517549737079309,15907.525606809384,568.0070118853923,105,1,2,apartamento,22,4.909999847412109,False,250.0,35,0,1.0,True,False,Centro,Centro,0.2531711459710695,242,693,31852.17831213652,0.2265794763371378,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1.0,1.0,2.0,250.0,500.0,547.0,0.09400000000000008,0.6666666666666667,0.6666666666666667,0.0,0.5714285714285714,0.0,0.5714285714285714,Casais e escapadas curtas
1179103047052148475,0.9320212997785372,77732.88151364314,790.9362312179672,105,4,8,apartamento,4,4.5,True,480.0,0,0,3.0,False,True,Meia Praia,Meia Praia (beach band),0.1770898225699284,346,1480,155647.18636246482,0.8388191698006835,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,8,4,5,3.0,1.25,2.0,480.0,627.0,680.0,0.08452950558213712,0.9259259259259259,1.0,0.07407407407407407,0.9285714285714286,0.0,0.9285714285714286,Grupos e amigos
1181723518413479765,0.3189074177885992,18889.60396807348,535.7919938966303,105,1,4,apartamento,12,4.670000076293945,False,150.0,0,0,1.0,False,False,Centro,Centro,0.2531711459710695,242,693,37823.295005677355,0.2870166760097393,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,1,1.0,1.0,4.0,150.0,400.0,450.0,0.125,0.33333333333333337,0.25,-0.08333333333333337,0.6785714285714286,0.0,0.6785714285714286,Casais e escapadas curtas
1181933658424522281,0.6595722005230814,29045.247333576022,409.8133658835239,105,1,2,apartamento,19,4.789999961853027,True,150.0,0,0,1.0,False,True,Centro,Centro,0.196202185867394,243,727,58158.28432758576,0.5936149804707733,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2,1,1,1.0,1.0,2.0,150.0,372.0,407.5,0.09543010752688175,0.8518518518518519,0.9166666666666666,0.06481481481481477,0.7857142857142857,0.0,0.7857142857142857,Casais e escapadas curtas
1181944920258781413,0.473368386606751,20972.00633276457,406.2380354261964,105,1,2,apartamento,17,4.710000038146973,True,150.0,0,0,1.0,False,True,Centro,Centro,0.196202185867394,243,727,41992.9599225996,0.4260315479460759,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,1.0,1.0,2.0,150.0,372.0,419.0,0.1263440860215055,0.7037037037037037,0.6666666666666667,-0.03703703703703698,0.6428571428571428,0.0,0.6428571428571428,Casais e escapadas curtas
1181971107577983158,0.6050828265844417,26631.61395883643,407.8957575240329,105,1,2,apartamento,15,4.929999828338623,True,150.0,0,0,1.0,True,True,Centro,Centro,0.196202185867394,243,727,53325.38431959079,0.5445745439259976,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1.0,1.0,2.0,150.0,372.0,419.0,0.1263440860215055,0.8888888888888888,0.6666666666666667,-0.2222222222222221,0.7142857142857143,0.0,0.7142857142857143,Casais e escapadas curtas
1182018398755268829,0.7374420048493442,58585.64742651161,743.5599143220487,105,2,6,apartamento,13,5.0,True,240.0,0,0,1.0,True,True,Centro,Centro,0.196202185867394,243,727,117308.02982724192,0.6636978043644098,2,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,6,2,3,1.0,1.5,3.0,240.0,627.0,680.0,0.08452950558213712,0.7777777777777778,0.8333333333333334,0.05555555555555558,0.6785714285714286,0.0,0.6785714285714286,Famílias
1182028381058524086,0.8626952173757135,58753.74256169989,642.9557651367006,105,1,4,apartamento,12,5.0,True,190.0,0,0,1.0,True,True,Centro,Centro,0.196202185867394,243,727,117644.61242039694,0.7764256956381422,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4,1,2,1.0,2.0,4.0,190.0,565.5,627.0,0.10875331564986745,0.8518518518518519,1.0,0.14814814814814814,0.8214285714285714,0.0,0.8214285714285714,Casais e escapadas curtas
1182040498646675653,0.8003008662124201,64521.82526923631,757.919823945977,105,2,6,apartamento,2,5.0,True,240.0,0,0,1.0,False,True,Centro,Centro,0.196202185867394,243,727,129194.24015388654,0.7202707795911781,2,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,6,2,3,1.0,1.5,3.0,240.0,627.0,662.0,0.05582137161084533,0.6666666666666667,0.9166666666666666,0.2499999999999999,0.7142857142857143,0.10810810810810811,0.6061776061776062,Famílias
1182043782165637473,0.6595722005230814,43891.37384152333,619.2845060215279,105,1,4,apartamento,11,4.820000171661377,True,190.0,0,0,1.0,True,True,Centro,Centro,0.196202185867394,243,727,87885.18720764476,0.5936149804707733,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,4,1,2,1.0,2.0,4.0,190.0,544.0,627.0,0.15257352941176472,0.8148148148148149,0.8333333333333334,0.01851851851851849,0.6785714285714286,0.0,0.6785714285714286,Casais e escapadas curtas
1182070530301053205,0.7560595763635639,50842.00525079924,630.2237194781839,105,1,4,apartamento,12,4.920000076293945,True,190.0,0,0,1.0,True,True,Centro,Centro,0.196202185867394,243,727,101802.6723340194,0.6804536187272076,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,2,1.0,2.0,4.0,190.0,539.0,627.0,0.16326530612244894,0.8888888888888888,1.0,0.11111111111111116,0.6428571428571428,0.0,0.6428571428571428,Casais e escapadas curtas
1182188163181410725,0.3908067145889036,39601.792101728955,922.572037797417,105,2,5,apartamento,12,4.920000076293945,False,250.0,0,0,1.0,True,False,Centro,Centro,0.2034948467422629,243,724,79296.01213179714,0.3517260431300132,2,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,5,2,3,1.0,1.5,2.5,250.0,850.0,899.0,0.057647058823529385,0.7777777777777778,0.25,-0.5277777777777778,0.8214285714285714,0.0,0.8214285714285714,Famílias
1183418487997408853,0.8108049645252923,54429.04691685015,631.5352768901189,105,1,4,apartamento,20,4.75,True,190.0,30,0,1.0,False,True,Centro,Centro,0.1954226132540934,242,726,108985.1275809378,0.729724468072763,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,4,1,2,1.0,2.0,4.0,190.0,523.0,627.0,0.1988527724665392,0.9259259259259259,0.9166666666666666,-0.0092592592592593,0.8928571428571429,0.0,0.8928571428571429,Casais e escapadas curtas
1184078920130796920,0.609401603397559,28697.603241456312,436.5701144200574,105,2,4,apartamento,11,5.0,True,290.0,12,0,2.0,False,True,Morretes,Morretes,0.4864848542362133,146,705,57462.1847653372,0.5484614430578031,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,2,2,2.0,1.0,2.0,290.0,407.5,425.0,0.042944785276073594,1.0,1.0,0.0,,0.027027027027026973,,Casais e escapadas curtas
1184152596221501552,0.6264188006880714,41748.11669379816,618.6619156742447,105,1,4,apartamento,11,4.820000171661377,True,190.0,0,0,1.0,False,True,Centro,Centro,0.196202185867394,243,727,83593.67069366973,0.5637769206192643,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,4,1,2,1.0,2.0,4.0,190.0,575.0,627.0,0.09043478260869575,0.8148148148148149,0.8333333333333334,0.01851851851851849,0.75,0.0,0.75,Casais e escapadas curtas
1187061700423806804,0.6332885347069396,42887.43153489792,628.9814315402475,105,1,4,apartamento,3,5.0,True,190.0,0,0,1.0,False,True,Centro,Centro,0.195736444325993,240,727,85874.95946034246,0.5699596812362456,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,4,1,2,1.0,2.0,4.0,190.0,575.0,648.0,0.1269565217391304,0.7037037037037037,0.8333333333333334,0.12962962962962965,0.7142857142857143,0.0,0.7142857142857143,Casais e escapadas curtas
1187558666042801587,0.7773576250295701,54942.150358942294,663.3814302674014,105,3,6,apartamento,7,5.0,True,400.0,0,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.2121559406728269,373,1387,110012.53201416363,0.6996218625266131,3,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,6,3,3,2.0,1.0,2.0,400.0,523.0,620.5,0.1864244741873804,0.9259259259259259,0.8333333333333334,-0.09259259259259256,0.6071428571428572,0.0,0.6071428571428572,Famílias
1187772975255244525,0.7732642649216367,35257.211030265025,427.83289691360454,105,1,2,apartamento,23,4.869999885559082,True,150.0,0,0,1.0,True,True,Centro,Centro,0.196202185867394,243,727,70596.71002785675,0.695937838429473,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,1.0,1.0,2.0,150.0,372.0,419.0,0.1263440860215055,0.9259259259259259,1.0,0.07407407407407407,0.9285714285714286,0.0,0.9285714285714286,Casais e escapadas curtas
1188323084225041810,0.7011267205731668,47092.748280030115,627.0015679359708,105,1,4,apartamento,14,4.860000133514404,True,190.0,0,0,1.0,True,True,Centro,Centro,0.2473468318154216,240,702,94295.40787801633,0.6310140485158502,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,2,1.0,2.0,4.0,190.0,549.0,627.0,0.14207650273224037,0.9259259259259259,0.6666666666666667,-0.2592592592592592,0.8214285714285714,0.0,0.8214285714285714,Casais e escapadas curtas
