airbnb_listing_id,latitude,longitude,suburb,country,state,city,aquisition_date,dist_beach_km,comp_300m,comp_1km,micro_zone
40969000,-27.11429,-48.60839,Morretes,Brasil,Santa Catarina,Itapema,2024-10-07 19:31:00.376,0.01993504341150025,61,612,Morretes
24755374,-27.12106,-48.60785,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.21407264492456868,267,1198,Meia Praia (beach band)
8838629,-27.11535,-48.60848,Morretes,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.02549748371673555,91,691,Morretes
41132407,-27.12793,-48.60719,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.5286325476533321,252,1644,Meia Praia (inland)
38452816,-27.13101,-48.60837,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.8344099897492863,99,1507,Meia Praia (inland)
50113452,-27.13093,-48.6067,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:00:44.954,0.6996575164500058,183,1708,Meia Praia (inland)
46690986,-27.13369,-48.60201,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.5115829643861135,235,1930,Meia Praia (inland)
46926553,-27.1010303497,-48.6149406433,Centro,Brasil,Santa Catarina,Itapema,2023-06-26 19:16:09.000,0.18838465126843312,174,703,Centro
41147466,-27.13412,-48.59637,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:07:58.147,0.12152098791012773,347,1817,Meia Praia (beach band)
813114083905510288,-27.128999710083008,-48.60100173950195,Meia Praia,Brasil,Santa Catarina,Itapema,2023-03-02 13:02:00.000,0.11655593112177337,373,1877,Meia Praia (beach band)
37568514,-27.066110611,-48.5952911377,Ilhota,Brasil,Santa Catarina,Itapema,2023-06-26 19:14:54.000,0.08706870098534811,27,38,Ilhota
32020999,-27.10202,-48.61435,Centro,Brasil,Santa Catarina,Itapema,2024-10-07 20:12:48.224,0.13330061352492947,157,636,Centro
7908433,-27.09616,-48.61541,Centro,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.2723380587707497,172,767,Centro
1048559390878502236,-27.1413,-48.59086,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:07:18.227,0.14020273724931706,197,1028,Meia Praia (beach band)
46088002,-27.1375,-48.59726,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.42906943223327554,361,1666,Meia Praia (inland)
33801856,-27.13756,-48.59627,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.3550877647318652,367,1611,Meia Praia (inland)
41409542,-27.13975,-48.5969,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:07:58.147,0.55258788807546,253,1485,Meia Praia (inland)
53673395,-27.13672,-48.60108,Meia Praia,Brasil,Santa Catarina,Itapema,2022-01-11 19:06:34.950,0.665644003243429,178,1849,Meia Praia (inland)
1229995452750240854,-27.11672,-48.61097,Morretes,Brasil,Santa Catarina,Itapema,2024-10-07 20:07:55.249,0.30701968214956915,191,747,Morretes
22581739,-27.1402397156,-48.5920906067,Meia Praia,Brasil,Santa Catarina,Itapema,2023-06-26 19:16:53.000,0.15730192697464646,272,1215,Meia Praia (beach band)
45780750,-27.12946,-48.60173,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.20506395899254526,405,1896,Meia Praia (beach band)
45923984,-27.08799934387207,-48.604000091552734,Canto da Praia,Brasil,Santa Catarina,Itapema,2024-03-25 19:00:41.738,0.06688900212420633,11,143,Canto da Praia
33385884,-27.13974,-48.59996,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:00:18.770,0.7930067804805033,115,1468,Meia Praia (inland)
794991238720374410,-27.14009094238281,-48.59294891357422,Meia Praia,Brasil,Santa Catarina,Itapema,2023-03-02 13:02:00.000,0.22663928292434218,324,1284,Meia Praia (beach band)
806655793264388558,-27.09766960144043,-48.61973190307617,Varzea,Brasil,Santa Catarina,Itapema,2023-03-02 13:02:00.000,0.6597469321751476,51,678,Varzea
53863922,-27.09508,-48.62342,Varzea,Brasil,Santa Catarina,Itapema,2022-01-11 17:14:34.893,1.0620970838269272,11,338,Varzea
53918137,-27.13368,-48.59851,Meia Praia,Brasil,Santa Catarina,Itapema,2022-01-11 19:06:34.950,0.251879412951608,446,1990,Meia Praia (beach band)
31359070,-27.101190567,-48.6152000427,Centro,Brasil,Santa Catarina,Itapema,2023-09-18 19:04:02.000,0.214754914218551,172,697,Centro
760907484373197006,-27.1359996796,-48.5989990234,Meia Praia,Brasil,Santa Catarina,Itapema,2023-01-19 12:18:27.000,0.4555934039338818,337,1874,Meia Praia (inland)
673826204715344716,-27.13078,-48.59923,Meia Praia,Brasil,Santa Catarina,Itapema,2022-08-01 15:25:27.000,0.09056570431782271,384,1909,Meia Praia (beach band)
1260309948363472212,-27.1389826,-48.5933886,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-21 19:01:27.231,0.21223806073550866,373,1387,Meia Praia (beach band)
1258166269614896715,-27.142207735966934,-48.5950527373177,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-21 19:01:27.231,0.5174237311761878,135,1195,Meia Praia (inland)
52757508,-27.09516,-48.61318,Centro,Brasil,Santa Catarina,Itapema,2024-10-21 19:01:27.231,0.11680181420091024,234,762,Centro
1226143239624076857,-27.1411458,-48.5941375,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-21 19:01:24.935,0.38383679015712174,242,1258,Meia Praia (inland)
968763887161579636,-27.1399993896,-48.5970001221,Meia Praia,Brasil,Santa Catarina,Itapema,2023-09-18 19:04:13.000,0.5773000893725981,243,1467,Meia Praia (inland)
1294887704959781657,-27.1320235,-48.5999078,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:01:24.264,0.23265952062839795,446,1993,Meia Praia (beach band)
32249282,-27.09383,-48.61362,Centro,Brasil,Santa Catarina,Itapema,2024-12-16 19:01:24.264,0.2220447739141472,246,733,Centro
1297971406994937553,-27.11866488599786,-48.615872271179306,Morretes,Brasil,Santa Catarina,Itapema,2024-12-16 19:01:33.933,0.8370978043874197,47,620,Morretes
1295724966320075965,-27.108982379167237,-48.61513645761441,Tabuleiro dos Oliveiras,Brasil,Santa Catarina,Itapema,2024-12-16 19:01:24.465,0.310970015938965,52,430,Tabuleiro dos Oliveiras
1293790445530578814,-27.1376274,-48.6015557,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:11:12.785,0.7662893603650627,115,1756,Meia Praia (inland)
1293423265067963095,-27.131051654079336,-48.60658578785255,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:10:43.629,0.6993904370514228,185,1698,Meia Praia (inland)
1297423528519458578,-27.1355232,-48.5969029,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:01:24.158,0.2618795812861272,407,1799,Meia Praia (beach band)
38345388,-27.09709,-48.61392,Centro,Brasil,Santa Catarina,Itapema,2024-10-07 20:00:44.954,0.09525403054136282,166,748,Centro
1018012011695779860,-27.11794,-48.6245,Morretes,Brasil,Santa Catarina,Itapema,2024-10-07 20:00:11.391,1.6199204377861007,0,76,Morretes
51302806,-27.1404800415,-48.5999717712,Meia Praia,Brasil,Santa Catarina,Itapema,2023-06-26 19:17:26.000,0.8439579314649778,93,1367,Meia Praia (inland)
27718978,-27.13281,-48.59774,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.13053127506992176,390,1952,Meia Praia (beach band)
1051619621188294429,-27.132999420166016,-48.60599899291992,Meia Praia,Brasil,Santa Catarina,Itapema,2024-01-08 19:00:46.063,0.7772906733067301,143,1683,Meia Praia (inland)
1075327663234880571,-27.14391,-48.58657,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:59:35.973,0.023535234699144286,107,527,Meia Praia (beach band)
1061436825270212073,-27.140253823903,-48.591838403661,Meia Praia,Brasil,Santa Catarina,Itapema,2024-08-19 19:00:39.258,0.13577940512387737,255,1188,Meia Praia (beach band)
1193491060115853150,-27.140470225982323,-48.59403189473748,Meia Praia,Brasil,Santa Catarina,Itapema,2024-08-19 19:00:57.421,0.3417345273174268,318,1306,Meia Praia (beach band)
1211041583203981859,-27.121225120147898,-48.619832927539065,Morretes,Brasil,Santa Catarina,Itapema,2024-08-19 19:00:52.592,1.3017761431588792,19,301,Morretes
1202791616864975880,-27.13246,-48.59702,Meia Praia,Brasil,Santa Catarina,Itapema,2024-08-19 19:00:57.445,0.051723606564635836,312,1894,Meia Praia (beach band)
1220240494709674428,-27.1363087,-48.6009885,Meia Praia,Brasil,Santa Catarina,Itapema,2024-08-19 19:00:57.445,0.62944209593053,210,1879,Meia Praia (inland)
1220979237786390131,-27.1390872336896,-48.59106380492449,Meia Praia,Brasil,Santa Catarina,Itapema,2024-08-19 19:01:07.315,0.011526531246763274,233,1217,Meia Praia (beach band)
39745810,-27.1388312285142,-48.59243340790272,Meia Praia,Brasil,Santa Catarina,Itapema,2024-08-19 19:01:07.315,0.1196889819243544,309,1337,Meia Praia (beach band)
1206687841875201841,-27.12505,-48.60816,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:07:41.721,0.42787590690191385,224,1548,Meia Praia (inland)
1211529202735017123,-27.14526,-48.58773,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:08:13.208,0.026643893171668744,114,503,Meia Praia (beach band)
1203715541918813976,-27.14297,-48.58679,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:08:58.103,0.0033776263338555824,118,578,Meia Praia (beach band)
1186374250100288090,-27.1249084,-48.6121765,Morretes,Brasil,Santa Catarina,Itapema,2024-08-19 19:00:55.345,0.770395101377299,24,1235,Morretes
1192836728602105901,-27.09231,-48.61455,Centro,Brasil,Santa Catarina,Itapema,2024-09-30 19:07:37.731,0.39937024076812233,206,681,Centro
1183418487997408853,-27.09361767336776,-48.61308421982116,Centro,Brasil,Santa Catarina,Itapema,2024-08-19 19:00:55.925,0.19542261325409346,242,726,Centro
816548646366675642,-27.0900001526,-48.6129989624,Centro,Brasil,Santa Catarina,Itapema,2023-04-25 16:24:45.000,0.4395895216212357,127,584,Centro
859653300578357102,-27.1170005798,-48.6119995117,Morretes,Brasil,Santa Catarina,Itapema,2023-04-25 16:24:46.000,0.4136435812585379,186,745,Morretes
46017736,-27.13871,-48.59833,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.5951071902627664,261,1571,Meia Praia (inland)
975513700167378294,-27.1200008392,-48.6069984436,Meia Praia,Brasil,Santa Catarina,Itapema,2023-09-18 19:03:29.000,0.08912211860894749,206,1122,Meia Praia (beach band)
976232490273870209,-27.091999054,-48.6160011292,Centro,Brasil,Santa Catarina,Itapema,2023-09-18 19:04:12.000,0.5333756176742276,115,665,Centro
1049981729833754496,-27.12800025939941,-48.60499954223633,Meia Praia,Brasil,Santa Catarina,Itapema,2024-01-01 19:01:51.740,0.36421366684679274,393,1770,Meia Praia (inland)
1049228438693811811,-27.12236,-48.60661,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:08:58.103,0.15317903965988475,312,1384,Meia Praia (beach band)
1052316377617207925,-27.09687805175781,-48.61676788330078,Centro,Brasil,Santa Catarina,Itapema,2024-01-01 19:02:13.261,0.374691975275568,143,738,Centro
1053625763515857065,-27.13400077819824,-48.59700012207031,Meia Praia,Brasil,Santa Catarina,Itapema,2024-01-01 19:03:12.237,0.16143870079751624,393,1871,Meia Praia (beach band)
1051607598322255002,-27.130895614624023,-48.60496139526367,Meia Praia,Brasil,Santa Catarina,Itapema,2024-01-01 19:03:12.161,0.5592521425692965,288,1821,Meia Praia (inland)
1057921303854839296,-27.13576,-48.59704,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:07:14.163,0.2895023646062109,409,1798,Meia Praia (beach band)
1057414783406807449,-27.131000518798828,-48.604000091552734,Meia Praia,Brasil,Santa Catarina,Itapema,2024-01-01 19:03:01.399,0.4878385523785652,340,1884,Meia Praia (inland)
790752171303746450,-27.131479263305664,-48.60348892211914,Meia Praia,Brasil,Santa Catarina,Itapema,2024-01-01 19:03:12.406,0.47647955166106554,333,1898,Meia Praia (inland)
1287957791965762724,-27.144071793306768,-48.58749458941038,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-18 19:03:18.677,0.07078178924897817,147,573,Meia Praia (beach band)
1286333977654822712,-27.145101694696397,-48.58900607349015,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-18 19:03:18.677,0.10770123274695458,129,607,Meia Praia (beach band)
1282577030741754149,-27.0927395,-48.6133933,Centro,Brasil,Santa Catarina,Itapema,2024-11-18 19:05:21.707,0.2801512211881518,242,689,Centro
1283616910460903126,-27.127697549212765,-48.60169339925051,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-18 19:10:15.785,0.08748350171244021,297,1796,Meia Praia (beach band)
1285235358681702483,-27.13156720382417,-48.6059910109363,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-18 19:10:15.785,0.6857266639225162,202,1747,Meia Praia (inland)
997104127337676238,-27.13400077819824,-48.5989990234375,Meia Praia,Brasil,Santa Catarina,Itapema,2023-10-24 16:55:53.600,0.3119285924898961,445,2000,Meia Praia (beach band)
986229867966040844,-27.132539749145508,-48.59907150268555,Meia Praia,Brasil,Santa Catarina,Itapema,2023-10-24 16:55:51.735,0.20939843184736942,435,1991,Meia Praia (beach band)
994796114784603337,-27.141000747680664,-48.59299850463867,Meia Praia,Brasil,Santa Catarina,Itapema,2023-10-24 16:56:42.172,0.2753068547622385,252,1205,Meia Praia (beach band)
987151159217066177,-27.121999740600582,-48.608001708984375,Meia Praia,Brasil,Santa Catarina,Itapema,2023-10-24 16:55:31.837,0.26667874008675496,304,1301,Meia Praia (beach band)
1311436396574665693,-27.13948824024848,-48.600344248116016,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:11:12.785,0.8062174198883386,107,1506,Meia Praia (inland)
1297995073731505987,-27.13902121204342,-48.59554504841003,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:11:01.094,0.39665101166137884,356,1517,Meia Praia (inland)
1310723768119397365,-27.1431052,-48.5904155,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:11:11.075,0.2721281021659632,167,840,Meia Praia (beach band)
1320244674220704469,-27.10343,-48.62063,Tabuleiro dos Oliveiras,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:11.741,0.7573576585491172,12,479,Tabuleiro dos Oliveiras
1318315111310867765,-27.11573671091331,-48.61086688935757,Morretes,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:11.741,0.26121092884877656,161,711,Morretes
1318010396571352908,-27.10690094265113,-48.61704159629516,Tabuleiro dos Oliveiras,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:11.741,0.43309601978244083,68,392,Tabuleiro dos Oliveiras
1310775099463005440,-27.1243171,-48.6176252,Morretes,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:01.638,1.2459675420929008,37,384,Morretes
1313724251824326300,-27.12203654240438,-48.60567009259033,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:00:58.705,0.053678961268911606,274,1347,Meia Praia (beach band)
1313701095515926984,-27.1334257,-48.5977981,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:00:58.705,0.18051274998531525,407,1958,Meia Praia (beach band)
1319027999133085311,-27.1213303,-48.6082733,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:00:58.705,0.26416422864799316,278,1222,Meia Praia (beach band)
1313728949277754767,-27.1208621,-48.6099477,Morretes,Brasil,Santa Catarina,Itapema,2025-01-06 19:00:58.705,0.3936860091677323,193,1153,Morretes
995676380390590060,-27.073692321777344,-48.61230850219727,Sertaozinho,Brasil,Santa Catarina,Itapema,2023-10-24 16:55:56.421,0.04626512189143137,4,15,Sertaozinho
1001382352686700814,-27.12299919128418,-48.608001708984375,Meia Praia,Brasil,Santa Catarina,Itapema,2023-10-24 16:56:01.212,0.3074790559636429,307,1423,Meia Praia (beach band)
1306722429222577526,-27.1228615,-48.6062629,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:01:34.042,0.14162617003774158,332,1425,Meia Praia (beach band)
1302366739912091646,-27.127333475835712,-48.60816925764084,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:01:34.007,0.5706648675769593,183,1620,Meia Praia (inland)
1303160184992468256,-27.139451,-48.5992594,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:01:34.007,0.7183344200576781,173,1500,Meia Praia (inland)
1298470822445005971,-27.08949251347737,-48.61564625054598,Casa Branca,Brasil,Santa Catarina,Itapema,2024-12-16 19:01:24.465,0.6797145958662891,84,590,Casa Branca
1316676139187881178,-27.09560821267652,-48.6320626129928,Varzea,Brasil,Santa Catarina,Itapema,2025-01-06 19:07:48.328,1.8946747005673568,2,34,Varzea
1322652053185668743,-27.13792,-48.59712,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:08:12.867,0.4465262060875284,344,1612,Meia Praia (inland)
1313097441898276704,-27.1041335,-48.6138477,Centro,Brasil,Santa Catarina,Itapema,2025-01-06 19:08:12.867,0.08555547919310146,127,495,Centro
1322385498684680916,-27.12703,-48.60474,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:08:12.899,0.2767264906963529,394,1713,Meia Praia (beach band)
1316679578115494337,-27.08441355010041,-48.62281858832058,Alto Sao Bento,Brasil,Santa Catarina,Itapema,2025-01-06 19:08:12.899,1.2389925726933255,8,125,Alto Sao Bento
1058556636299366889,-27.1283,-48.60559,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:07:23.707,0.4308259834675938,342,1757,Meia Praia (inland)
1058615618692011551,-27.12668,-48.60546,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:07:50.062,0.3078822720574154,381,1686,Meia Praia (beach band)
1245758147203199538,-27.13691,-48.60039,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:08:58.369,0.6264946620152547,220,1838,Meia Praia (inland)
1253418790143840292,-27.1084379,-48.6157511,Tabuleiro dos Oliveiras,Brasil,Santa Catarina,Itapema,2024-10-07 20:08:58.369,0.34246535858964827,69,403,Tabuleiro dos Oliveiras
1081929057858455873,-27.14272,-48.59057,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:08:57.837,0.24741732464602914,170,882,Meia Praia (beach band)
1240553834723755861,-27.11777,-48.60731,Meia Praia,Brasil,Santa Catarina,Itapema,2024-09-30 19:07:55.861,0.010056498923507823,132,893,Meia Praia (beach band)
1236346204565200349,-27.0961515,-48.6174715,Centro,Brasil,Santa Catarina,Itapema,2024-09-30 19:07:38.171,0.4621260287801887,97,738,Centro
1059695717144462622,-27.09499931335449,-48.61600112915039,Centro,Brasil,Santa Catarina,Itapema,2024-02-12 19:02:05.174,0.3789137777097682,135,753,Centro
1059261654377576396,-27.13500022888184,-48.60699844360352,Meia Praia,Brasil,Santa Catarina,Itapema,2024-02-12 19:01:13.473,0.9857162439824922,53,1408,Meia Praia (inland)
1061660313612584393,-27.099998474121097,-48.614994049072266,Centro,Brasil,Santa Catarina,Itapema,2024-02-12 19:02:54.321,0.19018733539515173,177,737,Centro
1059271401855678406,-27.121999740600582,-48.60599899291992,Meia Praia,Brasil,Santa Catarina,Itapema,2024-02-12 19:02:14.747,0.08242595022563952,292,1348,Meia Praia (beach band)
837646263953285868,-27.1264,-48.60495,Meia Praia,Brasil,Santa Catarina,Itapema,2026-04-06 19:05:05.780,0.2488720195134917,396,1675,Meia Praia (beach band)
753462768477570402,-27.12417,-48.607852,Meia Praia,Brasil,Santa Catarina,Itapema,2026-02-16 19:38:00.492,0.3483866809504169,276,1501,Meia Praia (beach band)
1207335703563012811,-27.09306,-48.61326,Centro,Brasil,Santa Catarina,Itapema,2025-11-03 19:04:23.542,0.24734683181542166,240,702,Centro
40289385,-27.08592987060547,-48.62060928344727,Alto Sao Bento,Brasil,Santa Catarina,Itapema,2023-02-09 15:17:56.000,1.131081924105519,9,202,Alto Sao Bento
41869708,-27.129159927368164,-48.60340118408203,Meia Praia,Brasil,Santa Catarina,Itapema,2023-02-09 15:17:56.000,0.32142124701577757,433,1847,Meia Praia (beach band)
755690841665214982,-27.10363,-48.61324,Centro,Brasil,Santa Catarina,Itapema,2024-10-07 19:53:37.505,0.025234421325298965,122,519,Centro
779826083156013709,-27.1350002289,-48.5999984741,Meia Praia,Brasil,Santa Catarina,Itapema,2023-01-19 12:18:27.000,0.4598199837476473,319,1973,Meia Praia (inland)
782734966853311782,-27.13400077819824,-48.60200119018555,Meia Praia,Brasil,Santa Catarina,Itapema,2023-02-09 15:17:56.000,0.53392385793552,223,1928,Meia Praia (inland)
745572996552080346,-27.0965900421,-48.6162490845,Centro,Brasil,Santa Catarina,Itapema,2022-12-06 12:43:34.000,0.3320671881640624,164,758,Centro
769389251553220948,-27.1242408752,-48.6053314209,Meia Praia,Brasil,Santa Catarina,Itapema,2022-12-06 12:43:34.000,0.1453971294124865,360,1554,Meia Praia (beach band)
815359504472587443,-27.13859,-48.59718,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:05:48.622,0.4964499105837822,315,1570,Meia Praia (inland)
816133717795107883,-27.14204978942871,-48.5890998840332,Meia Praia,Brasil,Santa Catarina,Itapema,2023-03-02 13:02:00.000,0.10014054771732206,166,833,Meia Praia (beach band)
15517506,-27.122549057,-48.6035690308,Meia Praia,Brasil,Santa Catarina,Itapema,2022-11-29 02:09:46.000,0.10570004343312944,132,1378,Meia Praia (beach band)
558481029019897262,-27.12021,-48.62132,Morretes,Brasil,Santa Catarina,Itapema,2022-07-11 18:11:37.000,1.4034683626530213,5,205,Morretes
41057391,-27.1279392242,-48.6073303223,Meia Praia,Brasil,Santa Catarina,Itapema,2023-06-26 19:15:31.000,0.5402652795078663,247,1642,Meia Praia (inland)
46036384,-27.11811,-48.60932,Morretes,Brasil,Santa Catarina,Itapema,2024-10-07 19:53:31.747,0.20426052433343955,207,902,Morretes
21454457,-27.13150978088379,-48.604339599609375,Meia Praia,Brasil,Santa Catarina,Itapema,2023-02-08 21:34:52.000,0.5477852038612598,278,1862,Meia Praia (inland)
38693604,-27.13587951660156,-48.59550857543945,Meia Praia,Brasil,Santa Catarina,Itapema,2023-02-08 21:34:52.000,0.1809576190760809,340,1679,Meia Praia (beach band)
798609957167332367,-27.1280002594,-48.6049995422,Meia Praia,Brasil,Santa Catarina,Itapema,2023-01-19 12:18:27.000,0.3642136640374369,393,1770,Meia Praia (inland)
755046728170332800,-27.138999939,-48.591999054,Meia Praia,Brasil,Santa Catarina,Itapema,2022-12-06 12:43:34.000,0.089257796365342,283,1302,Meia Praia (beach band)
771134836709283777,-27.13671,-48.59669,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:58:41.325,0.3299984412577789,387,1706,Meia Praia (beach band)
805931746930977423,-27.1366996765,-48.5951004028,Meia Praia,Brasil,Santa Catarina,Itapema,2023-09-18 19:03:02.000,0.20484288886747715,364,1612,Meia Praia (beach band)
822365439954007216,-27.13599967956543,-48.5989990234375,Meia Praia,Brasil,Santa Catarina,Itapema,2023-03-02 13:02:00.000,0.4555934043594409,337,1874,Meia Praia (inland)
31084342,-27.1397399902,-48.5957984924,Meia Praia,Brasil,Santa Catarina,Itapema,2022-11-28 11:33:01.000,0.46395288315355915,314,1468,Meia Praia (inland)
22223346,-27.13279914855957,-48.59666061401367,Meia Praia,Brasil,Santa Catarina,Itapema,2023-02-09 15:17:56.000,0.051284055596120454,291,1859,Meia Praia (beach band)
1173300984346827182,-27.098033905029297,-48.61426162719727,Centro,Brasil,Santa Catarina,Itapema,2024-06-17 19:01:23.489,0.11766590694801903,163,738,Centro
741851754120319750,-27.1190269,-48.6135036,Morretes,Brasil,Santa Catarina,Itapema,2022-11-08 18:24:34.000,0.6289232932137246,109,819,Morretes
738997212246318088,-27.1382834,-48.5983548,Meia Praia,Brasil,Santa Catarina,Itapema,2022-11-08 18:24:34.000,0.5681926032947644,283,1621,Meia Praia (inland)
46769078,-27.1331,-48.59806,Meia Praia,Brasil,Santa Catarina,Itapema,2022-08-15 20:53:40.000,0.17576695775803128,421,1971,Meia Praia (beach band)
721635424816164605,-27.1440118,-48.5887433,Meia Praia,Brasil,Santa Catarina,Itapema,2022-10-03 13:39:14.000,0.19407892701907922,163,664,Meia Praia (beach band)
41711386,-27.1169109344,-48.6086616516,Morretes,Brasil,Santa Catarina,Itapema,2023-06-26 19:17:07.000,0.09819701112983817,140,810,Morretes
40225576,-27.13104,-48.60568,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.6269066564628175,244,1768,Meia Praia (inland)
1063807278503566143,-27.09824,-48.61373,Centro,Brasil,Santa Catarina,Itapema,2024-12-19 17:34:36.744,0.06507442891367567,151,736,Centro
1063631850360870442,-27.09446010505128,-48.61433942142638,Centro,Brasil,Santa Catarina,Itapema,2024-12-19 17:34:33.530,0.2535884651845142,259,747,Centro
18505349,-27.10681,-48.61325,Centro,Brasil,Santa Catarina,Itapema,2024-10-07 20:05:22.499,0.06240947290924451,72,430,Centro
38616586,-27.125280380249023,-48.60651016235352,Meia Praia,Brasil,Santa Catarina,Itapema,2023-02-09 15:17:56.000,0.30658045970298947,384,1613,Meia Praia (beach band)
944913407874781242,-27.11744,-48.60889,Morretes,Brasil,Santa Catarina,Itapema,2024-10-07 20:06:59.359,0.13904310561088928,170,862,Morretes
1270500625990390992,-27.1243171,-48.6176252,Morretes,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:25.121,1.2459675420929008,37,384,Morretes
1275408256366937393,-27.13102471442018,-48.60542711891021,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:25.317,0.6054329003915792,253,1791,Meia Praia (inland)
1277103969415516416,-27.11553019987141,-48.61099295318127,Morretes,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:25.187,0.2670735250595719,157,683,Morretes
1275479435641237202,-27.12515,-48.60649,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:25.187,0.2968105802193299,373,1611,Meia Praia (beach band)
1275739733166585174,-27.129909441575723,-48.60585644909569,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:25.187,0.5634245830721047,293,1761,Meia Praia (inland)
53474976,-27.13449,-48.59419,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:23.818,0.018486277361656037,174,1617,Meia Praia (beach band)
1088583802794691728,-27.13064,-48.59881,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:23.818,0.04954515502289355,353,1891,Meia Praia (beach band)
1105718342831359474,-27.13378,-48.59793,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:05:48.622,0.21645378968252685,423,1952,Meia Praia (beach band)
1005318923013871091,-27.13500022888184,-48.595001220703125,Meia Praia,Brasil,Santa Catarina,Itapema,2023-11-06 19:01:58.624,0.08007998124586058,254,1690,Meia Praia (beach band)
1008029204257210230,-27.12741,-48.62193,Morretes,Brasil,Santa Catarina,Itapema,2024-10-07 19:52:42.175,1.7715722202298332,10,127,Morretes
37148632,-27.13108,-48.60001,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:25.412,0.1705515204303833,426,1931,Meia Praia (beach band)
1270200031368317954,-27.13114220429011,-48.60189042307276,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:25.412,0.3251096346371137,455,1946,Meia Praia (beach band)
